#HEADER:ProvinceCode,ProvinceName,KabupatenCode,KabupatenName,KecamatanCode,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
26141,JAWA BARAT,32193,KOTA BANDUNG,32370,MANDALAJATI,23030,14068,37098
26141,JAWA BARAT,32193,KOTA BANDUNG,32271,LENGKONG,22918,17045,39963
26141,JAWA BARAT,32193,KOTA BANDUNG,32279,CIBEUNYING KIDUL,36894,24708,61602
26141,JAWA BARAT,32375,KOTA CIREBON,32376,KEJAKSAN,12058,12504,24562
26141,JAWA BARAT,32403,KOTA BEKASI,32443,PONDOK GEDE,66618,56454,123072
26141,JAWA BARAT,32193,KOTA BANDUNG,32247,ASTANA ANYAR,20059,21995,42054
26141,JAWA BARAT,32403,KOTA BEKASI,32433,MEDAN SATRIA,43566,38727,82293
26141,JAWA BARAT,32375,KOTA CIREBON,32397,KESAMBI,19626,19977,39603
26141,JAWA BARAT,32193,KOTA BANDUNG,32239,CIDADAP,16777,13729,30506
26141,JAWA BARAT,32193,KOTA BANDUNG,32233,SUKAJADI,31762,24987,56749
26141,JAWA BARAT,32472,KOTA DEPOK,32473,PANCORAN MAS,65651,55245,120896
26141,JAWA BARAT,32193,KOTA BANDUNG,32243,BANDUNG WETAN,8692,7826,16518
26141,JAWA BARAT,32193,KOTA BANDUNG,32254,REGOL,23693,21675,45368
26141,JAWA BARAT,32403,KOTA BEKASI,32462,MUSTIKA JAYA,49876,36325,86201
26141,JAWA BARAT,32403,KOTA BEKASI,32409,BEKASI BARAT,79543,67270,146813
26141,JAWA BARAT,32472,KOTA DEPOK,32531,TAPOS,77207,50247,127454
26141,JAWA BARAT,32403,KOTA BEKASI,32438,BANTAR GEBANG,27707,14303,42010
26141,JAWA BARAT,32472,KOTA DEPOK,32539,BOJONGSARI,33956,23710,57666
26141,JAWA BARAT,32403,KOTA BEKASI,32415,BEKASI UTARA,96021,73139,169160
26141,JAWA BARAT,32403,KOTA BEKASI,32404,BEKASI TIMUR,73480,64815,138295
26141,JAWA BARAT,32472,KOTA DEPOK,32507,BEJI,46679,35554,82233
26141,JAWA BARAT,32403,KOTA BEKASI,32449,JATIASIH,62360,44480,106840
26141,JAWA BARAT,32403,KOTA BEKASI,32467,PONDOK MELATI,34176,35050,69226
26141,JAWA BARAT,32403,KOTA BEKASI,32428,RAWA LUMBU,54573,50487,105060
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32567,CIHIDEUNG,25963,16277,42240
26141,JAWA BARAT,32403,KOTA BEKASI,32422,BEKASI SELATAN,56601,50641,107242
26141,JAWA BARAT,32472,KOTA DEPOK,32514,CIPAYUNG,42982,28859,71841
26141,JAWA BARAT,32472,KOTA DEPOK,32520,CILODONG,41539,28362,69901
26141,JAWA BARAT,32472,KOTA DEPOK,32495,LIMO,24486,21754,46240
26141,JAWA BARAT,32472,KOTA DEPOK,32487,SAWANGAN,45597,27542,73139
26141,JAWA BARAT,32547,KOTA CIMAHI,32548,CIMAHI SELATAN,85382,43134,128516
26141,JAWA BARAT,32547,KOTA CIMAHI,32561,CIMAHI UTARA,53456,32237,85693
26141,JAWA BARAT,32646,KOTA BANJAR,32655,PATARUMAN,17984,15160,33144
26141,JAWA BARAT,32472,KOTA DEPOK,32500,SUKMAJAYA,72187,58823,131010
26141,JAWA BARAT,32472,KOTA DEPOK,32480,CIMANGGIS,67903,57582,125485
26141,JAWA BARAT,32646,KOTA BANJAR,32647,BANJAR,18978,13087,32065
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32585,INDIHIANG,22235,6874,29109
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32592,KAWALU,38167,11917,50084
26141,JAWA BARAT,32472,KOTA DEPOK,32526,CINERE,25097,25017,50114
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32631,BUNGURSARI,20866,7088,27954
32676,JAWA TENGAH,32677,CILACAP,83527,DAYEUHLUHUR,0,0,0
26141,JAWA BARAT,32646,KOTA BANJAR,32664,PURWAHARJA,7099,5856,12955
32676,JAWA TENGAH,32677,CILACAP,83529,CIPARI,0,0,0
32676,JAWA TENGAH,32677,CILACAP,83530,PATIMUAN,0,0,0
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32579,TAWANG,26321,11037,37358
32676,JAWA TENGAH,32677,CILACAP,83526,WANAREJA,0,0,0
32676,JAWA TENGAH,32677,CILACAP,83525,JERUKLEGI,0,0,0
26141,JAWA BARAT,32547,KOTA CIMAHI,32554,CIMAHI TENGAH,59660,28868,88528
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32603,CIBEUREUM,28649,8063,36712
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32613,TAMANSARI,28315,8268,36583
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32622,MANGKUBUMI,38334,12700,51034
32676,JAWA TENGAH,32677,CILACAP,83533,CILACAP TENGAH,0,0,0
32676,JAWA TENGAH,32677,CILACAP,83534,CILACAP UTARA,0,0,0
26141,JAWA BARAT,32646,KOTA BANJAR,32669,LANGEN SARI,12508,15561,28069
32676,JAWA TENGAH,32677,CILACAP,32690,KESUGIHAN,0,0,0
32676,JAWA TENGAH,32677,CILACAP,83524,MAOS,0,0,0
32676,JAWA TENGAH,32677,CILACAP,83531,BANTARSARI,0,0,0
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32574,CIPEDES,33848,11706,45554
32676,JAWA TENGAH,32677,CILACAP,83528,SAMPANG,0,0,0
26141,JAWA BARAT,32566,KOTA TASIKMALAYA,32639,PURBARATU,18967,5377,24344
32676,JAWA TENGAH,32677,CILACAP,32842,KARANGPUCUNG,0,0,0
32676,JAWA TENGAH,32677,CILACAP,83532,CILACAP SELATAN,0,0,0
32676,JAWA TENGAH,32677,CILACAP,32707,ADIPALA,0,0,0
32676,JAWA TENGAH,32677,CILACAP,32724,BINANGUN,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33249,KEMBARAN,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33216,KARANG LEWAS,0,0,0
32676,JAWA TENGAH,32677,CILACAP,83522,KEDUNGREJA,0,0,0
32676,JAWA TENGAH,32677,CILACAP,83523,KROYA,0,0,0
32676,JAWA TENGAH,32677,CILACAP,32803,KAWUNGANTEN,0,0,0
32676,JAWA TENGAH,32677,CILACAP,32816,GANDRUNGMANGU,0,0,0
32676,JAWA TENGAH,32677,CILACAP,32873,MAJENANG,0,0,0
32676,JAWA TENGAH,32677,CILACAP,32857,CIMANGGU,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33195,CILONGOK,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33178,PEKUNCEN,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33330,PURWOKERTO TIMUR,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33286,BATURADEN,0,0,0
32676,JAWA TENGAH,32677,CILACAP,32742,NUSAWUNGU,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33322,PURWOKERTO BARAT,0,0,0
32676,JAWA TENGAH,32677,CILACAP,32831,SIDAREJA,0,0,0
32676,JAWA TENGAH,32677,CILACAP,83535,KAMPUNG LAUT,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33314,PURWOKERTO SELATAN,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33062,SUMPIUH,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33023,RAWALO,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33011,JATILAWANG,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,32987,LUMBIR,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33151,AJIBARANG,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,32998,WANGON,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33337,PURWOKERTO UTARA,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33299,KEDUNG BANTENG,0,0,0
32676,JAWA TENGAH,33345,PURBALINGGA,33346,KEMANGKON,13931,19774,33705
32676,JAWA TENGAH,32986,BANYUMAS,33230,SOKARAJA,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33033,KEBASEN,0,0,0
32676,JAWA TENGAH,33345,PURBALINGGA,33532,REMBANG,8720,23459,32179
32676,JAWA TENGAH,32986,BANYUMAS,33266,SUMBANG,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33167,GUMELAR,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33077,TAMBAK,0,0,0
32676,JAWA TENGAH,33345,PURBALINGGA,33506,KARANGANYAR,6964,11818,18782
32676,JAWA TENGAH,32986,BANYUMAS,33126,PATIKRAJA,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33046,KEMRANJEN,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33140,PURWOJATI,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33100,KALIBAGOR,0,0,0
32676,JAWA TENGAH,32986,BANYUMAS,33090,SOMAGEDE,0,0,0
32676,JAWA TENGAH,33345,PURBALINGGA,33414,PURBALINGGA,15054,18887,33941
32676,JAWA TENGAH,33345,PURBALINGGA,33574,PENGADEGAN,5974,14530,20504
32676,JAWA TENGAH,33345,PURBALINGGA,33461,MREBET,13984,24042,38026
32676,JAWA TENGAH,33345,PURBALINGGA,33481,BOBOTSARI,12439,15550,27989
32676,JAWA TENGAH,33345,PURBALINGGA,33559,PADAMARA,9478,14890,24368
32676,JAWA TENGAH,33345,PURBALINGGA,33584,KARANGJAMBU,3463,9131,12594
32676,JAWA TENGAH,33345,PURBALINGGA,33498,KARANGREJA,7491,14615,22106
32676,JAWA TENGAH,32986,BANYUMAS,33113,BANYUMAS,0,0,0
32676,JAWA TENGAH,33345,PURBALINGGA,33428,KALIMANAH,12142,19189,31331
32676,JAWA TENGAH,33345,PURBALINGGA,33446,KUTASARI,11227,21440,32667
32676,JAWA TENGAH,33603,BANJARNEGARA,33883,PANDANARUM,2995,8403,11398
32676,JAWA TENGAH,33345,PURBALINGGA,33520,KARANGMONCOL,9902,17958,27860
32676,JAWA TENGAH,33345,PURBALINGGA,33366,BUKATEJA,14990,24535,39525
32676,JAWA TENGAH,33345,PURBALINGGA,33545,BOJONGSARI,12041,20961,33002
32676,JAWA TENGAH,33603,BANJARNEGARA,33804,PAGENTAN,9118,11668,20786
32676,JAWA TENGAH,33603,BANJARNEGARA,33760,RAKIT,11091,16787,27878
32676,JAWA TENGAH,33603,BANJARNEGARA,33748,WANADADI,8648,8755,17403
32676,JAWA TENGAH,33603,BANJARNEGARA,33629,MANDIRAJA,10397,28500,38897
32676,JAWA TENGAH,33603,BANJARNEGARA,33646,PURWONEGORO,12581,27956,40537
32676,JAWA TENGAH,33603,BANJARNEGARA,33839,BATUR,9298,11097,20395
32676,JAWA TENGAH,33345,PURBALINGGA,33395,KALIGONDANG,12111,22273,34384
32676,JAWA TENGAH,33345,PURBALINGGA,33381,KEJOBONG,7690,17272,24962
32676,JAWA TENGAH,33603,BANJARNEGARA,33604,SUSUKAN,8424,21251,29675
32676,JAWA TENGAH,33603,BANJARNEGARA,33660,BAWANG,13130,19371,32501
32676,JAWA TENGAH,33603,BANJARNEGARA,33772,PUNGGELAN,13062,25992,39054
32676,JAWA TENGAH,33603,BANJARNEGARA,33620,PURWOREJO KLAMPOK,7931,16308,24239
32676,JAWA TENGAH,33603,BANJARNEGARA,33866,KALIBENING,8477,14232,22709
32676,JAWA TENGAH,33603,BANJARNEGARA,33821,PEJAWARAN,11927,11288,23215
32676,JAWA TENGAH,33345,PURBALINGGA,33591,KERTANEGARA,6272,10380,16652
32676,JAWA TENGAH,33902,KEBUMEN,34209,ADIMULYO,9066,11729,20795
32676,JAWA TENGAH,33902,KEBUMEN,34268,SEMPOR,10001,22363,32364
32676,JAWA TENGAH,33603,BANJARNEGARA,33848,WANAYASA,11278,15366,26644
32676,JAWA TENGAH,33603,BANJARNEGARA,33790,KARANGKOBAR,7129,9373,16502
32676,JAWA TENGAH,33902,KEBUMEN,34300,KARANGANYAR,7625,11814,19439
32676,JAWA TENGAH,33603,BANJARNEGARA,33892,PAGEDONGAN,5590,13914,19504
32676,JAWA TENGAH,33902,KEBUMEN,34285,GOMBONG,12332,15076,27408
32676,JAWA TENGAH,33902,KEBUMEN,34340,BONOROWO,5504,5349,10853
32676,JAWA TENGAH,33603,BANJARNEGARA,33730,BANJARMANGU,10445,14949,25394
32676,JAWA TENGAH,33902,KEBUMEN,34332,SADANG,2220,6951,9171
32676,JAWA TENGAH,33902,KEBUMEN,33922,BUAYAN,8410,22801,31211
32676,JAWA TENGAH,33902,KEBUMEN,34362,PONCOWARNO,3246,5397,8643
32676,JAWA TENGAH,33902,KEBUMEN,33903,AYAH,10641,23694,34335
32676,JAWA TENGAH,33603,BANJARNEGARA,33709,MADUKARA,11070,15521,26591
32676,JAWA TENGAH,33603,BANJARNEGARA,33679,BANJARNEGARA,17746,20147,37893
32676,JAWA TENGAH,33902,KEBUMEN,34173,PEJAGOAN,10655,16232,26887
32676,JAWA TENGAH,33902,KEBUMEN,34312,KARANGGAYAM,6107,20798,26905
32676,JAWA TENGAH,33902,KEBUMEN,34014,BULUSPESANTREN,13136,17686,30822
32676,JAWA TENGAH,33902,KEBUMEN,34256,ROWOKELE,8509,15511,24020
32676,JAWA TENGAH,33603,BANJARNEGARA,33693,SIGALUH,6561,11520,18081
32676,JAWA TENGAH,33902,KEBUMEN,33967,PETANAHAN,12904,19186,32090
32676,JAWA TENGAH,33902,KEBUMEN,33989,KLIRONG,13143,20913,34056
32676,JAWA TENGAH,33902,KEBUMEN,34106,KUTOWINANGUN,11153,14001,25154
32676,JAWA TENGAH,33902,KEBUMEN,34233,KUWARASAN,10067,15930,25997
32676,JAWA TENGAH,33902,KEBUMEN,33943,PURING,10742,20932,31674
32676,JAWA TENGAH,33902,KEBUMEN,34187,SRUWENG,10424,19320,29744
32676,JAWA TENGAH,34389,PURWOREJO,34823,GEBANG,8798,14459,23257
32676,JAWA TENGAH,33902,KEBUMEN,34092,PREMBUN,6738,8532,15270
32676,JAWA TENGAH,33902,KEBUMEN,34126,ALIAN,11453,17734,29187
32676,JAWA TENGAH,33902,KEBUMEN,34352,PADURESO,3261,4863,8124
32676,JAWA TENGAH,33902,KEBUMEN,34143,KEBUMEN,30788,36174,66962
32676,JAWA TENGAH,34389,PURWOREJO,34849,LOANO,7521,13671,21192
32676,JAWA TENGAH,33902,KEBUMEN,34069,MIRIT,10378,15578,25956
32676,JAWA TENGAH,34389,PURWOREJO,34540,KALIGESING,6164,12561,18725
32676,JAWA TENGAH,33902,KEBUMEN,34374,KARANGSAMBUNG,6506,13853,20359
32676,JAWA TENGAH,34389,PURWOREJO,34423,NGOMBOL,9261,10759,20020
32676,JAWA TENGAH,34389,PURWOREJO,34763,KEMIRI,12240,20532,32772
32676,JAWA TENGAH,34389,PURWOREJO,34671,BUTUH,11133,13463,24596
32676,JAWA TENGAH,34389,PURWOREJO,34804,BRUNO,8499,15908,24407
32676,JAWA TENGAH,33902,KEBUMEN,34036,AMBAL,12297,20296,32593
32676,JAWA TENGAH,34900,WONOSOBO,35101,MOJOTENGAH,0,0,0
32676,JAWA TENGAH,34900,WONOSOBO,35137,KEJAJAR,0,0,0
32676,JAWA TENGAH,34389,PURWOREJO,34522,BAGELEN,6328,11504,17832
32676,JAWA TENGAH,34900,WONOSOBO,35154,SUKOHARJO,0,0,0
32676,JAWA TENGAH,34389,PURWOREJO,34616,BAYAN,12064,15807,27871
32676,JAWA TENGAH,34900,WONOSOBO,34901,WADASLINTANG,0,0,0
32676,JAWA TENGAH,34900,WONOSOBO,35021,KALIKAJAR,0,0,0
32676,JAWA TENGAH,34389,PURWOREJO,34643,KUTOARJO,12953,22397,35350
32676,JAWA TENGAH,34900,WONOSOBO,35041,KERTEK,0,0,0
32676,JAWA TENGAH,34389,PURWOREJO,34588,BANYU URIP,11057,13138,24195
32676,JAWA TENGAH,34389,PURWOREJO,34713,PITURUH,11661,17261,28922
32676,JAWA TENGAH,34389,PURWOREJO,34871,BENER,9630,21076,30706
32676,JAWA TENGAH,34389,PURWOREJO,34390,GRABAG,10894,16055,26949
32676,JAWA TENGAH,34900,WONOSOBO,34941,SAPURAN,0,0,0
32676,JAWA TENGAH,34389,PURWOREJO,34562,PURWOREJO,18554,30028,48582
32676,JAWA TENGAH,34900,WONOSOBO,35121,GARUNG,0,0,0
32676,JAWA TENGAH,34389,PURWOREJO,34481,PURWODADI,9433,13627,23060
32676,JAWA TENGAH,34900,WONOSOBO,34981,LEKSONO,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35511,TEGALREJO,13883,18847,32730
32676,JAWA TENGAH,34900,WONOSOBO,35084,WATUMALANG,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35424,CANDIMULYO,11691,17803,29494
32676,JAWA TENGAH,35181,MAGELANG,35444,PAKIS,12748,22325,35073
32676,JAWA TENGAH,34900,WONOSOBO,34919,KEPIL,0,0,0
32676,JAWA TENGAH,34900,WONOSOBO,34996,SELOMERTO,0,0,0
32676,JAWA TENGAH,34900,WONOSOBO,34959,KALIWIRO,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35342,TEMPURAN,12774,15842,28616
32676,JAWA TENGAH,35181,MAGELANG,35224,NGLUWAR,9337,10753,20090
32676,JAWA TENGAH,34900,WONOSOBO,35063,WONOSOBO,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35233,SALAM,13752,14992,28744
32676,JAWA TENGAH,35181,MAGELANG,35533,SECANG,20741,24914,45655
32676,JAWA TENGAH,34900,WONOSOBO,35172,KALIBAWANG,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35182,SALAMAN,17373,23159,40532
32676,JAWA TENGAH,35181,MAGELANG,35358,KAJORAN,13389,18419,31808
32676,JAWA TENGAH,35181,MAGELANG,35409,BANDONGAN,17942,15428,33370
32676,JAWA TENGAH,35181,MAGELANG,35203,BOROBUDUR,15105,21472,36577
32676,JAWA TENGAH,35181,MAGELANG,35482,GRABAG,19900,32681,52581
32676,JAWA TENGAH,35181,MAGELANG,35264,DUKUN,14303,14673,28976
32676,JAWA TENGAH,35575,BOYOLALI,35576,SELO,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35388,KALIANGKRIK,15494,15799,31293
32676,JAWA TENGAH,35575,BOYOLALI,35818,KEMUSU,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35465,NGABLAK,9563,17025,26588
32676,JAWA TENGAH,35181,MAGELANG,35328,MERTOYUDAN,33186,30995,64181
32676,JAWA TENGAH,35575,BOYOLALI,35742,NOGOSARI,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35246,SRUMBUNG,16696,13113,29809
32676,JAWA TENGAH,35575,BOYOLALI,35832,WONOSEGORO,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35712,SAMBI,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35787,KLEGO,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35669,TERAS,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35770,KARANGGEDE,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35801,ANDONG,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35296,MUNTILAN,22031,26459,48490
32676,JAWA TENGAH,35575,BOYOLALI,35608,CEPOGO,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35280,SAWANGAN,17488,18322,35810
32676,JAWA TENGAH,35862,KLATEN,36109,WONOSARI,8479,29319,37798
32676,JAWA TENGAH,35181,MAGELANG,35554,WINDUSARI,13455,14745,28200
32676,JAWA TENGAH,35575,BOYOLALI,35756,SIMO,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35696,BANYUDONO,0,0,0
32676,JAWA TENGAH,35181,MAGELANG,35311,MUNGKID,24554,19692,44246
32676,JAWA TENGAH,35575,BOYOLALI,35645,BOYOLALI,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35655,MOJOSONGO,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35729,NGEMPLAK,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35587,AMPEL,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35683,SAWIT,0,0,0
32676,JAWA TENGAH,35575,BOYOLALI,35624,MUSUK,0,0,0
32676,JAWA TENGAH,35862,KLATEN,36184,TULUNG,8231,22597,30828
32676,JAWA TENGAH,35862,KLATEN,36236,NGAWEN,9630,17000,26630
32676,JAWA TENGAH,35575,BOYOLALI,35851,JUWANGI,0,0,0
32676,JAWA TENGAH,35862,KLATEN,35917,BAYAT,6099,29007,35106
32676,JAWA TENGAH,35862,KLATEN,36203,JATINOM,10251,24032,34283
32676,JAWA TENGAH,35862,KLATEN,36222,KEMALANG,4732,17473,22205
32676,JAWA TENGAH,35862,KLATEN,36250,KALIKOTES,4765,15657,20422
32676,JAWA TENGAH,35862,KLATEN,36258,KLATEN UTARA,8653,19462,28115
32676,JAWA TENGAH,35862,KLATEN,36145,POLANHARJO,6885,17727,24612
32676,JAWA TENGAH,35862,KLATEN,35863,PRAMBANAN,9270,21236,30506
32676,JAWA TENGAH,35862,KLATEN,35880,GANTIWARNO,5769,17131,22900
32676,JAWA TENGAH,35862,KLATEN,36128,DELANGGU,7808,18067,25875
32676,JAWA TENGAH,35862,KLATEN,35897,WEDI,7174,22879,30053
32676,JAWA TENGAH,35862,KLATEN,36267,KLATEN TENGAH,6523,18523,25046
32676,JAWA TENGAH,35862,KLATEN,36164,KARANGANOM,8006,19403,27409
32676,JAWA TENGAH,35862,KLATEN,35957,TRUCUK,10171,35820,45991
32676,JAWA TENGAH,35862,KLATEN,36054,PEDAN,5420,23192,28612
32676,JAWA TENGAH,35862,KLATEN,36089,JUWIRING,8739,26529,35268
32676,JAWA TENGAH,35862,KLATEN,35936,CAWAS,6257,28114,34371
32676,JAWA TENGAH,35862,KLATEN,36035,CEPER,9106,29853,38959
32676,JAWA TENGAH,36290,SUKOHARJO,36331,SUKOHARJO,11529,43070,54599
32676,JAWA TENGAH,35862,KLATEN,36003,MANISRENGGO,6896,19169,26065
32676,JAWA TENGAH,35862,KLATEN,36069,KARANGDOWO,6134,20527,26661
32676,JAWA TENGAH,36290,SUKOHARJO,36396,MOJOLABAN,11426,43611,55037
32676,JAWA TENGAH,35862,KLATEN,36277,KLATEN SELATAN,7312,18090,25402
32676,JAWA TENGAH,36290,SUKOHARJO,36363,BENDOSARI,6937,28495,35432
32676,JAWA TENGAH,35862,KLATEN,35984,JOGONALAN,7895,26771,34666
32676,JAWA TENGAH,36290,SUKOHARJO,36427,BAKI,7721,34193,41914
32676,JAWA TENGAH,36290,SUKOHARJO,36305,BULU,3086,17874,20960
32676,JAWA TENGAH,35862,KLATEN,35976,KEBONARUM,3429,8561,11990
32676,JAWA TENGAH,36290,SUKOHARJO,36457,KARTASURA,16335,46712,63047
32676,JAWA TENGAH,36290,SUKOHARJO,36442,GATAK,6873,24498,31371
32676,JAWA TENGAH,36290,SUKOHARJO,36291,WERU,7190,25137,32327
32676,JAWA TENGAH,36290,SUKOHARJO,36378,POLOKARTO,9654,39609,49263
32676,JAWA TENGAH,35862,KLATEN,36020,KARANGNONGKO,5401,16492,21893
32676,JAWA TENGAH,36290,SUKOHARJO,36318,TAWANGSARI,5419,25354,30773
32676,JAWA TENGAH,36470,WONOGIRI,36741,JATIPURNO,0,0,0
32676,JAWA TENGAH,36290,SUKOHARJO,36346,NGUTER,6397,24346,30743
32676,JAWA TENGAH,36470,WONOGIRI,36774,PARANGGUPITO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36490,GIRITONTRO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36626,NGADIROJO,0,0,0
32676,JAWA TENGAH,36290,SUKOHARJO,36412,GROGOL,13250,58599,71849
32676,JAWA TENGAH,36470,WONOGIRI,36651,JATIROTO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36768,KARANGTENGAH,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36471,PRACIMANTORO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36551,BATURETNO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36539,NGUNTORONADI,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36753,GIRIMARTO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36678,PURWANTORO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36705,SLOGOHIMO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36581,WURYANTORO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36515,BATUWARNO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36667,KISMANTORO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36694,BULUKERTO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36565,EROMOKO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36498,GIRIWOYO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36723,JATISRONO,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36610,WONOGIRI,0,0,0
32676,JAWA TENGAH,36790,KARANGANYAR,36904,JATEN,14067,35499,49566
32676,JAWA TENGAH,36790,KARANGANYAR,36925,GONDANGREJO,9237,37052,46289
32676,JAWA TENGAH,36790,KARANGANYAR,36964,KERJO,5938,15807,21745
32676,JAWA TENGAH,36470,WONOGIRI,36524,TIRTOMOYO,0,0,0
32676,JAWA TENGAH,36790,KARANGANYAR,36858,NGARGOYOSO,5936,15203,21139
32676,JAWA TENGAH,36790,KARANGANYAR,36791,JATIPURO,5041,15091,20132
32676,JAWA TENGAH,36470,WONOGIRI,36638,SIDOARJO,0,0,0
32676,JAWA TENGAH,36790,KARANGANYAR,36880,KARANGANYAR,15636,33038,48674
32676,JAWA TENGAH,36790,KARANGANYAR,36913,COLOMADU,9659,29553,39212
32676,JAWA TENGAH,36790,KARANGANYAR,36950,MOJOGEDANG,10628,28389,39017
32676,JAWA TENGAH,36985,SRAGEN,36986,KALIJAMBE,6955,21888,28843
32676,JAWA TENGAH,36790,KARANGANYAR,36812,JUMAPOLO,5192,18740,23932
32676,JAWA TENGAH,36790,KARANGANYAR,36825,JUMANTONO,7001,20883,27884
32676,JAWA TENGAH,36790,KARANGANYAR,36837,MATESIH,8547,17353,25900
32676,JAWA TENGAH,36470,WONOGIRI,36590,MANYARAN,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36598,SELOGIRI,0,0,0
32676,JAWA TENGAH,36470,WONOGIRI,36783,PUHPELEM,0,0,0
32676,JAWA TENGAH,36790,KARANGANYAR,36893,TASIKMADU,12679,24697,37376
32676,JAWA TENGAH,36790,KARANGANYAR,36802,JATIYOSO,5870,18143,24013
32676,JAWA TENGAH,36790,KARANGANYAR,36847,TAWANGMANGU,7771,19101,26872
32676,JAWA TENGAH,36985,SRAGEN,37102,SIDOHARJO,8627,24429,33056
32676,JAWA TENGAH,36790,KARANGANYAR,36939,KEBAKKRAMAT,11593,27950,39543
32676,JAWA TENGAH,36790,KARANGANYAR,36868,KARANGPANDAN,6132,19212,25344
32676,JAWA TENGAH,36985,SRAGEN,37190,GESI,2482,10120,12602
32676,JAWA TENGAH,36985,SRAGEN,37115,TANON,7401,24706,32107
32676,JAWA TENGAH,36985,SRAGEN,37158,SUMBERLAWANG,5418,22456,27874
32676,JAWA TENGAH,36985,SRAGEN,37082,KARANGMALANG,11753,27460,39213
32676,JAWA TENGAH,36985,SRAGEN,37018,MASARAN,12587,31576,44163
32676,JAWA TENGAH,36985,SRAGEN,37053,GONDANG,6765,19745,26510
